participant,TrialID,PresentationID,List,condition,phase,target_filename,foil_filename,distractor_filename,informative_target,informative_foil,target_to_foil,target_to_distractor,target_to_White Space,foil_to_target,foil_to_distractor,foil_to_White Space,distractor_to_target,distractor_to_foil,distractor_to_White Space,White Space_to_target,White Space_to_foil,White Space_to_distractor
P30,B13,2,B,control,peppa,car2,cat1,dolphin,1,1,1,0,0,0,2,0,0,2,0,0,0,0
P30,B3,3,B,ambig,start,clock2,clock1,cake,1,1,2,2,0,2,1,0,3,0,0,0,0,0
P30,B3,3,B,ambig,elmo,clock2,clock1,cake,1,1,2,2,0,1,1,0,3,0,0,0,0,0
P30,B3,3,B,ambig,500ms,clock2,clock1,cake,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P30,B3,3,B,ambig,peppa,clock2,clock1,cake,1,1,1,0,0,1,1,0,0,1,0,0,0,0
P30,B12,4,B,control,start,bus2,car1,flashlight,1,1,1,1,0,2,0,0,1,0,0,0,0,0
P30,B12,4,B,control,elmo,bus2,car1,flashlight,1,1,0,1,0,0,0,0,1,0,0,0,0,0
P30,B12,4,B,control,500ms,bus2,car1,flashlight,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P30,B12,4,B,control,peppa,bus2,car1,flashlight,1,1,0,0,0,0,2,0,1,1,0,0,0,0
P30,B6,5,B,ambig,start,spoon2,spoon1,comb,1,1,1,1,0,1,1,0,0,2,1,1,0,0
P30,B6,5,B,ambig,elmo,spoon2,spoon1,comb,1,1,1,0,0,1,1,0,1,0,0,0,0,0
P30,B6,5,B,ambig,500ms,spoon2,spoon1,comb,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P30,B6,5,B,ambig,peppa,spoon2,spoon1,comb,1,1,0,0,0,0,1,0,0,1,0,0,0,0
P30,B16,6,B,control,start,dog2,bike1,rainbow,1,0,1,1,0,2,0,0,1,0,0,0,0,0
P30,B16,6,B,control,elmo,dog2,bike1,rainbow,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P30,B16,6,B,control,500ms,dog2,bike1,rainbow,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P30,B16,6,B,control,peppa,dog2,bike1,rainbow,1,0,1,0,0,0,0,0,0,0,0,0,0,0
P30,B15,7,B,control,start,chair2,dog1,kangaroo,1,0,0,0,0,0,2,0,0,2,0,0,1,0
P30,B15,7,B,control,elmo,chair2,dog1,kangaroo,1,0,0,2,0,1,0,0,1,0,0,0,0,0
P30,B15,7,B,control,500ms,chair2,dog1,kangaroo,1,0,0,0,0,0,0,0,0,1,0,0,0,0
P30,B15,7,B,control,peppa,chair2,dog1,kangaroo,1,0,0,0,0,0,2,0,0,1,0,0,0,0
P30,B10,8,B,control,start,bird2,book1,playground,1,0,0,2,0,1,1,0,0,2,0,0,0,0
P30,B10,8,B,control,elmo,bird2,book1,playground,1,0,1,1,0,1,1,0,2,1,0,0,0,0
P30,B10,8,B,control,500ms,bird2,book1,playground,1,0,0,1,0,0,0,0,0,0,0,0,0,0
P30,B10,8,B,control,peppa,bird2,book1,playground,1,0,1,0,0,0,2,0,1,1,0,0,0,0
P30,B4,9,B,ambig,start,cup2,cup1,dress,0,1,0,0,0,0,1,0,0,0,0,0,0,0
P30,B4,9,B,ambig,elmo,cup2,cup1,dress,0,1,2,0,0,1,0,0,1,0,0,0,0,0
P30,B4,9,B,ambig,500ms,cup2,cup1,dress,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P30,B4,9,B,ambig,peppa,cup2,cup1,dress,0,1,2,0,0,2,0,1,0,0,0,0,1,0
P30,B5,10,B,ambig,start,shoe2,shoe1,paintbrush,0,0,1,0,0,2,0,0,0,0,0,0,1,0
P30,B5,10,B,ambig,elmo,shoe2,shoe1,paintbrush,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P30,B5,10,B,ambig,500ms,shoe2,shoe1,paintbrush,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P30,B5,10,B,ambig,peppa,shoe2,shoe1,paintbrush,0,0,0,0,0,0,0,1,0,1,0,0,0,0
P30,B9,11,B,control,start,bike2,bird1,candle,0,0,0,1,0,0,0,0,1,1,0,0,0,1
P30,B9,11,B,control,elmo,bike2,bird1,candle,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P30,B9,11,B,control,500ms,bike2,bird1,candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P30,B9,11,B,control,peppa,bike2,bird1,candle,0,0,0,0,0,0,1,0,0,2,0,0,0,0
P30,B1,12,B,ambig,start,fish2,fish1,playdoh,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P30,B1,12,B,ambig,elmo,fish2,fish1,playdoh,0,0,1,1,0,2,0,0,1,1,0,0,0,0
P30,B1,12,B,ambig,500ms,fish2,fish1,playdoh,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P30,B1,12,B,ambig,peppa,fish2,fish1,playdoh,0,0,1,0,0,2,0,0,0,1,0,0,0,0
P30,B11,13,B,control,start,book2,bus1,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P30,B11,13,B,control,elmo,book2,bus1,apple,0,0,1,1,0,1,0,1,1,0,0,0,1,0
P30,B11,13,B,control,500ms,book2,bus1,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P30,B11,13,B,control,peppa,book2,bus1,apple,0,0,2,0,0,2,3,0,1,2,0,0,0,0
P30,B14,14,B,control,start,cat2,chair1,hairbrush,0,0,0,1,0,1,0,0,1,1,0,0,0,0
P30,B14,14,B,control,elmo,cat2,chair1,hairbrush,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P30,B14,14,B,control,500ms,cat2,chair1,hairbrush,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P30,B14,14,B,control,peppa,cat2,chair1,hairbrush,0,0,1,0,0,0,1,0,1,0,0,0,0,0
P30,B8,15,B,ambig,start,tree2,flower1,pencil,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P30,B8,15,B,ambig,elmo,tree2,flower1,pencil,1,0,2,2,0,2,0,0,2,0,0,0,0,0
P30,B8,15,B,ambig,500ms,tree2,flower1,pencil,1,0,0,0,0,0,1,0,1,0,0,0,0,0
P30,B8,15,B,ambig,peppa,tree2,flower1,pencil,1,0,1,0,0,0,2,0,0,2,0,0,0,0
P30,B2,16,B,ambig,start,flower2,flower1,cane,0,0,0,1,0,1,1,0,0,2,0,0,0,1
P30,B2,16,B,ambig,elmo,flower2,flower1,cane,0,0,0,0,1,1,0,0,0,1,0,1,0,0
P30,B2,16,B,ambig,500ms,flower2,flower1,cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P30,B2,16,B,ambig,peppa,flower2,flower1,cane,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P21,D1,1,D,ambig,start,bike2,bike1,candle,0,0,0,2,0,0,0,0,1,0,0,0,0,0
P21,D1,1,D,ambig,elmo,bike2,bike1,candle,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P21,D1,1,D,ambig,500ms,bike2,bike1,candle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P21,D1,1,D,ambig,peppa,bike2,bike1,candle,0,0,0,0,0,1,2,0,0,2,0,0,0,0
P21,D10,2,D,control,start,flower2,cup1,cane,0,0,2,0,0,1,1,0,0,1,0,1,0,0
P21,D10,2,D,control,elmo,flower2,cup1,cane,0,0,0,0,0,0,1,0,1,0,0,0,0,0
P21,D10,2,D,control,500ms,flower2,cup1,cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D10,2,D,control,peppa,flower2,cup1,cane,0,0,1,0,0,0,0,1,0,0,0,0,0,0
P21,D6,3,D,ambig,start,cat2,cat1,brush,0,0,1,2,0,2,0,0,1,1,0,0,0,0
P21,D6,3,D,ambig,elmo,cat2,cat1,brush,0,0,0,1,1,0,0,0,1,0,0,0,0,0
P21,D6,3,D,ambig,500ms,cat2,cat1,brush,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P21,D6,3,D,ambig,peppa,cat2,cat1,brush,0,0,2,0,0,0,1,1,1,0,0,0,0,0
P21,D2,4,D,ambig,start,bird2,bird1,playground,0,0,0,1,0,1,1,1,0,2,0,0,0,0
P21,D2,4,D,ambig,elmo,bird2,bird1,playground,0,0,1,0,0,2,0,0,0,0,0,0,1,0
P21,D2,4,D,ambig,500ms,bird2,bird1,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D2,4,D,ambig,peppa,bird2,bird1,playground,0,0,1,0,0,0,1,0,0,0,0,0,0,0
P21,D16,5,D,control,start,tree2,fish1,pencil,0,0,1,1,0,1,0,0,0,0,0,0,0,0
P21,D16,5,D,control,elmo,tree2,fish1,pencil,0,0,1,0,0,1,1,0,1,1,0,0,0,0
P21,D16,5,D,control,500ms,tree2,fish1,pencil,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P21,D16,5,D,control,peppa,tree2,fish1,pencil,0,0,1,0,0,1,1,0,1,0,0,0,1,0
P21,D15,6,D,control,start,toothbrush2,tree1,door,0,0,0,0,0,1,1,0,0,1,0,0,0,0
P21,D15,6,D,control,elmo,toothbrush2,tree1,door,0,0,1,1,1,0,0,1,1,0,0,2,0,0
P21,D15,6,D,control,500ms,toothbrush2,tree1,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D15,6,D,control,peppa,toothbrush2,tree1,door,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P21,D7,7,D,ambig,start,chair2,chair1,kangaroo,0,0,1,0,0,1,1,0,0,1,0,0,0,0
P21,D7,7,D,ambig,elmo,chair2,chair1,kangaroo,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P21,D7,7,D,ambig,500ms,chair2,chair1,kangaroo,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P21,D7,7,D,ambig,peppa,chair2,chair1,kangaroo,0,0,2,0,0,1,0,0,0,0,0,1,0,0
P21,D3,8,D,ambig,start,book2,book1,apple,0,0,1,0,0,1,1,0,0,1,0,0,0,0
P21,D3,8,D,ambig,elmo,book2,book1,apple,0,0,0,0,2,0,0,1,0,0,0,3,0,0
P21,D3,8,D,ambig,500ms,book2,book1,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D3,8,D,ambig,peppa,book2,book1,apple,0,0,0,1,0,1,0,0,0,0,0,0,0,0
P21,D4,9,D,ambig,start,bus2,bus1,torch,0,0,1,1,0,2,0,0,0,1,0,0,0,0
P21,D4,9,D,ambig,elmo,bus2,bus1,torch,0,0,1,0,0,1,1,0,0,0,0,0,0,0
P21,D4,9,D,ambig,500ms,bus2,bus1,torch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D4,9,D,ambig,peppa,bus2,bus1,torch,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P21,D13,10,D,control,start,shoe2,spoon1,paintbrush,0,0,1,0,1,1,1,0,1,1,0,0,0,0
P21,D13,10,D,control,elmo,shoe2,spoon1,paintbrush,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P21,D13,10,D,control,500ms,shoe2,spoon1,paintbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D13,10,D,control,peppa,shoe2,spoon1,paintbrush,0,0,1,0,0,0,1,0,0,0,0,0,0,0
P21,D5,11,D,ambig,start,car2,car1,dolphin,0,0,0,2,0,1,0,0,1,1,0,0,0,0
P21,D5,11,D,ambig,elmo,car2,car1,dolphin,0,0,1,0,0,1,0,0,1,0,0,0,0,0
P21,D5,11,D,ambig,500ms,car2,car1,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D5,11,D,ambig,peppa,car2,car1,dolphin,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P21,D8,12,D,ambig,start,dog2,dog1,rainbow,0,0,1,1,0,1,0,0,0,1,0,0,0,0
P21,D8,12,D,ambig,elmo,dog2,dog1,rainbow,0,0,1,0,1,2,1,0,1,0,0,0,1,0
P21,D8,12,D,ambig,500ms,dog2,dog1,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D8,12,D,ambig,peppa,dog2,dog1,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D12,13,D,control,start,clock2,shoe1,dress,0,0,2,1,0,2,1,1,1,1,0,0,0,0
P21,D12,13,D,control,elmo,clock2,shoe1,dress,0,0,1,0,0,1,0,0,0,0,0,1,0,0
P21,D12,13,D,control,500ms,clock2,shoe1,dress,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D12,13,D,control,peppa,clock2,shoe1,dress,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D11,14,D,control,start,cup2,clock1,cake,0,0,0,0,0,0,1,0,0,2,0,0,0,0
P21,D11,14,D,control,elmo,cup2,clock1,cake,0,0,0,3,0,1,0,0,2,1,0,0,0,0
P21,D11,14,D,control,500ms,cup2,clock1,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D11,14,D,control,peppa,cup2,clock1,cake,0,0,1,0,0,1,1,0,0,1,0,0,0,0
P21,D9,15,D,control,start,fish2,flower1,playdoh,0,0,0,1,1,1,0,0,1,0,0,0,1,0
P21,D9,15,D,control,elmo,fish2,flower1,playdoh,0,0,1,1,0,1,0,0,0,0,0,0,0,0
P21,D9,15,D,control,500ms,fish2,flower1,playdoh,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P21,D9,15,D,control,peppa,fish2,flower1,playdoh,0,0,1,0,0,1,1,0,1,0,0,0,0,0
P21,D14,16,D,control,start,spoon2,toothbrush1,comb,0,0,1,2,0,0,1,0,3,0,0,0,0,0
P21,D14,16,D,control,elmo,spoon2,toothbrush1,comb,0,0,2,0,0,0,0,1,1,0,0,1,0,0
P21,D14,16,D,control,500ms,spoon2,toothbrush1,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P21,D14,16,D,control,peppa,spoon2,toothbrush1,comb,0,0,0,0,0,0,2,0,0,2,0,0,0,0
P01,A14,1,A,control,start,cat1,chair2,hairbrush,0,0,0,2,0,1,0,0,0,1,0,0,0,0
P01,A14,1,A,control,elmo,cat1,chair2,hairbrush,0,0,0,1,0,0,0,0,1,0,0,1,0,0
P01,A14,1,A,control,500ms,cat1,chair2,hairbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A14,1,A,control,peppa,cat1,chair2,hairbrush,0,0,1,0,0,0,0,1,0,0,0,0,0,1
P01,A2,2,A,ambig,start,flower2,flower1,cane,0,0,2,1,0,2,0,0,1,0,0,0,1,0
P01,A2,2,A,ambig,elmo,flower2,flower1,cane,0,0,1,0,0,2,0,0,0,0,0,0,0,0
P01,A2,2,A,ambig,500ms,flower2,flower1,cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A2,2,A,ambig,peppa,flower2,flower1,cane,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P01,A7,3,A,ambig,start,toothbrush2,toothbrush1,door,0,0,0,0,0,0,0,0,0,1,0,0,0,1
P01,A7,3,A,ambig,elmo,toothbrush2,toothbrush1,door,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P01,A7,3,A,ambig,500ms,toothbrush2,toothbrush1,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A7,3,A,ambig,peppa,toothbrush2,toothbrush1,door,0,0,1,0,0,1,1,0,0,0,0,0,0,0
P01,A4,4,A,ambig,start,cup2,cup1,dress,0,0,0,1,0,2,1,0,0,2,0,0,0,0
P01,A4,4,A,ambig,elmo,cup2,cup1,dress,0,0,1,0,0,0,1,0,1,0,0,0,0,0
P01,A4,4,A,ambig,500ms,cup2,cup1,dress,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A4,4,A,ambig,peppa,cup2,cup1,dress,0,0,2,1,0,1,1,0,2,0,0,0,0,0
P01,A12,5,A,control,start,bus1,car2,flashlight,0,0,1,1,0,1,0,0,1,0,0,0,0,0
P01,A12,5,A,control,elmo,bus1,car2,flashlight,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P01,A12,5,A,control,500ms,bus1,car2,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A12,5,A,control,peppa,bus1,car2,flashlight,0,0,0,1,0,0,1,0,1,1,0,0,0,0
P01,A11,6,A,control,start,book2,bird1,playground,0,0,0,1,0,1,1,0,0,1,0,0,0,0
P01,A11,6,A,control,elmo,book2,bird1,playground,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P01,A11,6,A,control,500ms,book2,bird1,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A11,6,A,control,peppa,book2,bird1,playground,0,0,0,1,0,0,2,0,0,3,0,0,0,0
P01,A10,7,A,control,start,book1,bus2,apple,0,0,2,0,0,1,1,0,2,0,0,0,0,0
P01,A10,7,A,control,elmo,book1,bus2,apple,0,0,0,1,0,0,0,0,1,0,0,0,0,0
P01,A10,7,A,control,500ms,book1,bus2,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A10,7,A,control,peppa,book1,bus2,apple,0,0,2,0,0,1,1,0,0,1,0,0,0,0
P01,A16,8,A,control,start,dog1,bike2,rainbow,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P01,A16,8,A,control,elmo,dog1,bike2,rainbow,0,0,1,0,0,1,0,0,1,0,0,0,0,0
P01,A16,8,A,control,500ms,dog1,bike2,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A16,8,A,control,peppa,dog1,bike2,rainbow,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P01,A13,9,A,control,start,car1,cat2,dolphin,0,0,1,1,0,2,0,0,1,0,0,0,0,0
P01,A13,9,A,control,elmo,car1,cat2,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A13,9,A,control,500ms,car1,cat2,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A13,9,A,control,peppa,car1,cat2,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A5,10,A,ambig,start,shoe1,shoe2,paintbrush,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P01,A5,10,A,ambig,elmo,shoe1,shoe2,paintbrush,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P01,A5,10,A,ambig,500ms,shoe1,shoe2,paintbrush,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P01,A5,10,A,ambig,peppa,shoe1,shoe2,paintbrush,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P01,A1,11,A,ambig,start,fish1,fish2,playdoh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P01,A1,11,A,ambig,elmo,fish1,fish2,playdoh,1,1,0,1,0,2,0,0,0,1,0,0,0,0
P01,A1,11,A,ambig,500ms,fish1,fish2,playdoh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P01,A1,11,A,ambig,peppa,fish1,fish2,playdoh,1,1,0,1,0,1,0,0,0,0,0,0,0,0
P01,A8,12,A,ambig,start,flower1,tree2,pencil,1,0,0,0,1,1,0,0,0,0,0,0,2,0
P01,A8,12,A,ambig,elmo,flower1,tree2,pencil,1,0,0,0,0,1,0,0,0,0,0,0,0,0
P01,A8,12,A,ambig,500ms,flower1,tree2,pencil,1,0,1,0,0,0,0,0,0,0,0,0,0,0
P01,A8,12,A,ambig,peppa,flower1,tree2,pencil,1,0,2,0,0,3,0,0,0,0,0,0,0,0
P01,A3,13,A,ambig,start,clock1,clock2,cake,0,0,0,2,0,1,0,0,0,1,0,1,0,0
P01,A3,13,A,ambig,elmo,clock1,clock2,cake,0,0,1,0,0,0,1,0,1,0,0,0,0,0
P01,A3,13,A,ambig,500ms,clock1,clock2,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A3,13,A,ambig,peppa,clock1,clock2,cake,0,0,1,0,0,1,0,0,0,1,0,0,0,0
P01,A6,14,A,ambig,start,spoon1,spoon2,comb,0,0,0,0,0,1,1,0,0,2,0,0,0,0
P01,A6,14,A,ambig,elmo,spoon1,spoon2,comb,0,0,1,1,0,1,0,0,0,0,0,0,0,0
P01,A6,14,A,ambig,500ms,spoon1,spoon2,comb,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P01,A6,14,A,ambig,peppa,spoon1,spoon2,comb,0,0,1,0,0,2,1,1,0,1,0,0,1,0
P01,A15,15,A,control,start,chair1,dog2,kangaroo,0,0,0,0,0,0,2,0,0,2,0,0,0,0
P01,A15,15,A,control,elmo,chair1,dog2,kangaroo,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P01,A15,15,A,control,500ms,chair1,dog2,kangaroo,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P01,A15,15,A,control,peppa,chair1,dog2,kangaroo,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P01,A9,16,A,control,start,bike1,bird2,candle,0,0,1,1,0,2,0,0,0,0,0,0,1,0
P01,A9,16,A,control,elmo,bike1,bird2,candle,0,0,1,0,0,1,0,0,1,0,0,0,0,0
P01,A9,16,A,control,500ms,bike1,bird2,candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P01,A9,16,A,control,peppa,bike1,bird2,candle,0,0,0,0,1,0,1,0,0,1,0,0,1,0
P07,C14,1,C,control,start,spoon1,toothbrush2,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C14,1,C,control,elmo,spoon1,toothbrush2,comb,0,0,0,1,3,1,1,0,1,0,1,2,2,1
P07,C14,1,C,control,500ms,spoon1,toothbrush2,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C14,1,C,control,peppa,spoon1,toothbrush2,comb,0,0,1,0,0,1,1,0,0,1,0,0,0,0
P07,C2,2,C,ambig,start,bird1,bird2,playground,0,0,2,1,0,0,2,0,3,0,0,0,0,0
P07,C2,2,C,ambig,elmo,bird1,bird2,playground,0,0,0,1,0,1,0,0,1,0,0,0,0,0
P07,C2,2,C,ambig,500ms,bird1,bird2,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C2,2,C,ambig,peppa,bird1,bird2,playground,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P07,C11,3,C,control,start,cup1,clock2,cake,0,0,0,1,0,0,1,0,1,1,0,0,0,0
P07,C11,3,C,control,elmo,cup1,clock2,cake,0,0,1,0,1,0,0,1,1,0,1,2,0,1
P07,C11,3,C,control,500ms,cup1,clock2,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C11,3,C,control,peppa,cup1,clock2,cake,0,0,1,0,0,1,1,0,0,1,0,0,0,0
P07,C1,4,C,ambig,start,bike1,bike2,candle,0,0,1,0,0,1,1,1,0,1,0,0,1,0
P07,C1,4,C,ambig,elmo,bike1,bike2,candle,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P07,C1,4,C,ambig,500ms,bike1,bike2,candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C1,4,C,ambig,peppa,bike1,bike2,candle,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P07,C3,5,C,ambig,start,book1,book2,apple,0,0,0,1,0,1,0,0,0,1,0,0,0,1
P07,C3,5,C,ambig,elmo,book1,book2,apple,0,0,1,0,0,0,0,0,1,0,0,0,0,0
P07,C3,5,C,ambig,500ms,book1,book2,apple,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P07,C3,5,C,ambig,peppa,book1,book2,apple,0,0,2,0,0,1,1,0,0,0,0,0,0,0
P07,C15,6,C,control,start,toothbrush1,tree2,door,0,0,0,0,1,0,0,0,0,0,2,1,1,2
P07,C15,6,C,control,elmo,toothbrush1,tree2,door,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P07,C15,6,C,control,500ms,toothbrush1,tree2,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C15,6,C,control,peppa,toothbrush1,tree2,door,0,0,1,0,0,0,1,0,0,0,0,0,0,0
P07,C12,7,C,control,start,clock1,shoe2,dress,0,0,1,1,0,1,1,0,1,1,0,0,0,0
P07,C12,7,C,control,elmo,clock1,shoe2,dress,0,0,0,0,1,0,0,0,1,0,1,1,0,1
P07,C12,7,C,control,500ms,clock1,shoe2,dress,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C12,7,C,control,peppa,clock1,shoe2,dress,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P07,C16,8,C,control,start,tree1,fish2,pencil,0,0,1,0,0,1,0,0,0,1,0,0,0,0
P07,C16,8,C,control,elmo,tree1,fish2,pencil,0,0,1,1,0,1,1,0,1,1,0,0,0,0
P07,C16,8,C,control,500ms,tree1,fish2,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C16,8,C,control,peppa,tree1,fish2,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C5,9,C,ambig,start,car1,car2,dolphin,0,0,0,1,0,1,0,0,0,0,1,0,1,0
P07,C5,9,C,ambig,elmo,car1,car2,dolphin,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P07,C5,9,C,ambig,500ms,car1,car2,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C5,9,C,ambig,peppa,car1,car2,dolphin,0,0,1,0,0,0,1,0,0,1,0,0,0,0
P07,C8,10,C,ambig,start,dog1,dog2,rainbow,0,0,1,0,0,0,1,1,1,1,0,0,0,2
P07,C8,10,C,ambig,elmo,dog1,dog2,rainbow,0,0,1,1,0,0,0,0,2,0,0,0,0,0
P07,C8,10,C,ambig,500ms,dog1,dog2,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C8,10,C,ambig,peppa,dog1,dog2,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C10,11,C,control,start,flower1,cup2,cane,0,0,1,2,0,2,0,0,1,1,0,0,0,0
P07,C10,11,C,control,elmo,flower1,cup2,cane,0,0,2,0,0,2,1,0,1,0,0,0,0,0
P07,C10,11,C,control,500ms,flower1,cup2,cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C10,11,C,control,peppa,flower1,cup2,cane,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P07,C7,12,C,ambig,start,chair1,chair2,kangaroo,0,0,0,0,1,1,1,0,0,1,0,0,1,0
P07,C7,12,C,ambig,elmo,chair1,chair2,kangaroo,0,0,1,1,0,1,0,0,1,0,0,0,0,0
P07,C7,12,C,ambig,500ms,chair1,chair2,kangaroo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C7,12,C,ambig,peppa,chair1,chair2,kangaroo,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P07,C9,13,C,control,start,fish1,flower2,playdoh,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P07,C9,13,C,control,elmo,fish1,flower2,playdoh,0,0,1,0,0,0,0,0,1,0,0,0,0,0
P07,C9,13,C,control,500ms,fish1,flower2,playdoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C9,13,C,control,peppa,fish1,flower2,playdoh,0,0,1,0,0,2,0,0,0,0,0,0,0,0
P07,C4,14,C,ambig,start,bus1,bus2,torch,0,0,1,1,0,1,0,1,1,0,0,0,0,1
P07,C4,14,C,ambig,elmo,bus1,bus2,torch,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P07,C4,14,C,ambig,500ms,bus1,bus2,torch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07,C4,14,C,ambig,peppa,bus1,bus2,torch,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P07,C13,15,C,control,start,shoe1,spoon2,paintbrush,0,0,1,0,0,0,1,0,1,0,0,1,0,0
P07,C13,15,C,control,elmo,shoe1,spoon2,paintbrush,0,0,0,1,0,1,0,0,0,1,0,0,0,0
P07,C13,15,C,control,500ms,shoe1,spoon2,paintbrush,0,0,0,1,0,0,0,0,0,0,0,0,0,0
